from_spot_id,from_spot_name,from_lng,from_lat,to_spot_id,to_spot_name,to_lng,to_lat,amap_origin_id,amap_dest_batch_index,driving_distance_km,driving_duration_hours,driving_duration_minutes,source_id
P029,天山神秘大峡谷,83.065893,42.122058,P025,艾提尕尔清真寺,75.987867,39.472577,29,25,766.31,8.116,487.0,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P025,艾提尕尔清真寺,75.987867,39.472577,30,25,707.529,7.179,430.7,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P025,艾提尕尔清真寺,75.987867,39.472577,31,25,696.853,7.542,452.5,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P025,艾提尕尔清真寺,75.987867,39.472577,32,25,1093.025,12.014,720.9,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P025,艾提尕尔清真寺,75.987867,39.472577,33,25,955.321,11.178,670.7,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P025,艾提尕尔清真寺,75.987867,39.472577,34,25,1091.868,12.286,737.1,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P025,艾提尕尔清真寺,75.987867,39.472577,35,25,1549.907,16.674,1000.5,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P025,艾提尕尔清真寺,75.987867,39.472577,36,25,1489.281,15.899,954.0,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P025,艾提尕尔清真寺,75.987867,39.472577,37,25,497.556,5.765,345.9,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P025,艾提尕尔清真寺,75.987867,39.472577,38,25,863.485,10.115,606.9,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P025,艾提尕尔清真寺,75.987867,39.472577,39,25,493.722,5.724,343.4,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P025,艾提尕尔清真寺,75.987867,39.472577,40,25,95.343,2.095,125.7,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P026,香妃园,76.026973,39.488614,1,26,1387.463,14.783,887.0,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P026,香妃园,76.026973,39.488614,2,26,1381.171,14.525,871.5,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P026,香妃园,76.026973,39.488614,3,26,1378.238,15.693,941.6,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P026,香妃园,76.026973,39.488614,4,26,1359.229,15.494,929.6,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P026,香妃园,76.026973,39.488614,5,26,1346.679,15.119,907.2,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P026,香妃园,76.026973,39.488614,6,26,1353.696,15.292,917.5,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P026,香妃园,76.026973,39.488614,7,26,5.038,0.277,16.6,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P026,香妃园,76.026973,39.488614,8,26,1425.157,17.378,1042.7,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P026,香妃园,76.026973,39.488614,9,26,1045.541,13.283,797.0,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P026,香妃园,76.026973,39.488614,10,26,1314.022,17.005,1020.3,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P026,香妃园,76.026973,39.488614,11,26,1383.813,16.222,973.3,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P026,香妃园,76.026973,39.488614,12,26,1350.537,15.228,913.7,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P026,香妃园,76.026973,39.488614,13,26,1397.411,16.113,966.8,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P026,香妃园,76.026973,39.488614,14,26,1360.506,16.386,983.2,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P026,香妃园,76.026973,39.488614,15,26,1352.557,19.066,1144.0,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P026,香妃园,76.026973,39.488614,16,26,1421.531,18.338,1100.3,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P026,香妃园,76.026973,39.488614,17,26,1461.525,17.782,1066.9,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P026,香妃园,76.026973,39.488614,18,26,1998.478,22.215,1332.9,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P026,香妃园,76.026973,39.488614,19,26,1981.542,21.584,1295.1,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P026,香妃园,76.026973,39.488614,20,26,1969.389,21.414,1284.9,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P026,香妃园,76.026973,39.488614,21,26,1843.58,19.575,1174.5,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P026,香妃园,76.026973,39.488614,22,26,1849.932,19.33,1159.8,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P026,香妃园,76.026973,39.488614,23,26,1477.949,19.464,1167.9,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P026,香妃园,76.026973,39.488614,24,26,3.778,0.232,13.9,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P026,香妃园,76.026973,39.488614,25,26,5.321,0.304,18.3,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P026,香妃园,76.026973,39.488614,26,26,0.001,0.0,0.0,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P026,香妃园,76.026973,39.488614,27,26,184.89,3.637,218.2,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P026,香妃园,76.026973,39.488614,28,26,284.837,5.106,306.3,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P026,香妃园,76.026973,39.488614,29,26,766.324,8.063,483.8,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P026,香妃园,76.026973,39.488614,30,26,707.543,7.131,427.9,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P026,香妃园,76.026973,39.488614,31,26,696.867,7.493,449.6,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P026,香妃园,76.026973,39.488614,32,26,1093.039,12.013,720.8,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P026,香妃园,76.026973,39.488614,33,26,955.335,11.16,669.6,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P026,香妃园,76.026973,39.488614,34,26,1091.882,12.278,736.7,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P026,香妃园,76.026973,39.488614,35,26,1549.921,16.669,1000.1,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P026,香妃园,76.026973,39.488614,36,26,1489.295,15.905,954.3,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P026,香妃园,76.026973,39.488614,37,26,498.065,5.708,342.5,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P026,香妃园,76.026973,39.488614,38,26,863.994,10.088,605.3,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P026,香妃园,76.026973,39.488614,39,26,494.231,5.664,339.9,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P026,香妃园,76.026973,39.488614,40,26,98.853,2.291,137.5,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P027,帕米尔高原白沙湖,75.049369,38.443069,1,27,1579.874,17.584,1055.1,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P027,帕米尔高原白沙湖,75.049369,38.443069,2,27,1573.582,17.326,1039.6,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P027,帕米尔高原白沙湖,75.049369,38.443069,3,27,1570.649,18.453,1107.2,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P027,帕米尔高原白沙湖,75.049369,38.443069,4,27,1551.64,18.266,1096.0,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P027,帕米尔高原白沙湖,75.049369,38.443069,5,27,1539.09,17.907,1074.4,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P027,帕米尔高原白沙湖,75.049369,38.443069,6,27,1546.107,18.092,1085.5,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P027,帕米尔高原白沙湖,75.049369,38.443069,7,27,190.946,3.603,216.2,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P027,帕米尔高原白沙湖,75.049369,38.443069,8,27,1617.568,20.204,1212.2,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P027,帕米尔高原白沙湖,75.049369,38.443069,9,27,1237.952,16.212,972.7,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P027,帕米尔高原白沙湖,75.049369,38.443069,10,27,1506.433,19.918,1195.1,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P027,帕米尔高原白沙湖,75.049369,38.443069,11,27,1576.224,19.001,1140.0,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P027,帕米尔高原白沙湖,75.049369,38.443069,12,27,1542.948,18.002,1080.1,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P027,帕米尔高原白沙湖,75.049369,38.443069,13,27,1589.822,18.86,1131.6,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P027,帕米尔高原白沙湖,75.049369,38.443069,14,27,1552.917,19.218,1153.0,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P027,帕米尔高原白沙湖,75.049369,38.443069,15,27,1544.968,22.026,1321.5,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P027,帕米尔高原白沙湖,75.049369,38.443069,16,27,1613.942,21.282,1276.9,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P027,帕米尔高原白沙湖,75.049369,38.443069,17,27,1653.936,20.626,1237.6,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P027,帕米尔高原白沙湖,75.049369,38.443069,18,27,2190.889,25.12,1507.2,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P027,帕米尔高原白沙湖,75.049369,38.443069,19,27,2173.953,24.436,1466.1,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P027,帕米尔高原白沙湖,75.049369,38.443069,20,27,2161.8,24.351,1461.1,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P027,帕米尔高原白沙湖,75.049369,38.443069,21,27,2035.991,22.466,1348.0,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P027,帕米尔高原白沙湖,75.049369,38.443069,22,27,2042.343,22.302,1338.1,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P027,帕米尔高原白沙湖,75.049369,38.443069,23,27,1670.36,22.453,1347.2,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P027,帕米尔高原白沙湖,75.049369,38.443069,24,27,191.393,3.715,222.9,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P027,帕米尔高原白沙湖,75.049369,38.443069,25,27,190.236,3.647,218.8,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P027,帕米尔高原白沙湖,75.049369,38.443069,26,27,193.871,3.847,230.8,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P027,帕米尔高原白沙湖,75.049369,38.443069,27,27,0.001,0.0,0.0,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P027,帕米尔高原白沙湖,75.049369,38.443069,28,27,100.163,1.471,88.3,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P027,帕米尔高原白沙湖,75.049369,38.443069,29,27,958.735,11.059,663.5,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P027,帕米尔高原白沙湖,75.049369,38.443069,30,27,899.954,10.148,608.9,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P027,帕米尔高原白沙湖,75.049369,38.443069,31,27,889.278,10.475,628.5,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P027,帕米尔高原白沙湖,75.049369,38.443069,32,27,1285.45,15.021,901.3,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P027,帕米尔高原白沙湖,75.049369,38.443069,33,27,1147.746,14.116,847.0,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P027,帕米尔高原白沙湖,75.049369,38.443069,34,27,1284.293,15.196,911.8,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P027,帕米尔高原白沙湖,75.049369,38.443069,35,27,1742.332,19.458,1167.5,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P027,帕米尔高原白沙湖,75.049369,38.443069,36,27,1681.706,18.676,1120.5,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P027,帕米尔高原白沙湖,75.049369,38.443069,37,27,671.502,8.366,502.0,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P027,帕米尔高原白沙湖,75.049369,38.443069,38,27,1037.431,12.7,762.0,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P027,帕米尔高原白沙湖,75.049369,38.443069,39,27,667.668,8.328,499.7,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P027,帕米尔高原白沙湖,75.049369,38.443069,40,27,120.168,2.358,141.5,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P028,石头城遗址,75.234894,37.78213,1,28,1679.568,19.035,1142.1,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P028,石头城遗址,75.234894,37.78213,2,28,1673.276,18.773,1126.4,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P028,石头城遗址,75.234894,37.78213,3,28,1670.343,19.902,1194.2,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P028,石头城遗址,75.234894,37.78213,4,28,1651.334,19.716,1183.0,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P028,石头城遗址,75.234894,37.78213,5,28,1638.784,19.361,1161.6,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P028,石头城遗址,75.234894,37.78213,6,28,1645.801,19.548,1172.9,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P028,石头城遗址,75.234894,37.78213,7,28,290.64,5.114,306.9,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P028,石头城遗址,75.234894,37.78213,8,28,1717.262,21.652,1299.1,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P028,石头城遗址,75.234894,37.78213,9,28,1337.646,17.693,1061.6,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P028,石头城遗址,75.234894,37.78213,10,28,1606.127,21.406,1284.4,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P028,石头城遗址,75.234894,37.78213,11,28,1675.918,20.457,1227.4,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P028,石头城遗址,75.234894,37.78213,12,28,1642.642,19.455,1167.3,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P028,石头城遗址,75.234894,37.78213,13,28,1689.516,20.307,1218.4,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P028,石头城遗址,75.234894,37.78213,14,28,1652.611,20.687,1241.2,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P028,石头城遗址,75.234894,37.78213,15,28,1644.662,23.492,1409.5,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P028,石头城遗址,75.234894,37.78213,16,28,1713.636,22.764,1365.8,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P028,石头城遗址,75.234894,37.78213,17,28,1753.63,22.079,1324.8,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P028,石头城遗址,75.234894,37.78213,18,28,2290.583,26.607,1596.4,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P028,石头城遗址,75.234894,37.78213,19,28,2273.647,25.927,1555.6,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P028,石头城遗址,75.234894,37.78213,20,28,2261.494,25.834,1550.1,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P028,石头城遗址,75.234894,37.78213,21,28,2135.685,23.901,1434.1,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P028,石头城遗址,75.234894,37.78213,22,28,2142.037,23.767,1426.0,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P028,石头城遗址,75.234894,37.78213,23,28,1770.054,23.94,1436.4,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P028,石头城遗址,75.234894,37.78213,24,28,291.087,5.222,313.3,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P028,石头城遗址,75.234894,37.78213,25,28,289.93,5.161,309.6,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P028,石头城遗址,75.234894,37.78213,26,28,293.565,5.345,320.7,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P028,石头城遗址,75.234894,37.78213,27,28,101.012,1.602,96.1,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P028,石头城遗址,75.234894,37.78213,28,28,3.188,0.145,8.7,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P028,石头城遗址,75.234894,37.78213,29,28,1058.429,12.538,752.3,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P028,石头城遗址,75.234894,37.78213,30,28,999.648,11.624,697.5,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P028,石头城遗址,75.234894,37.78213,31,28,988.972,11.956,717.4,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P028,石头城遗址,75.234894,37.78213,32,28,1385.144,16.492,989.5,AMAP_DISTANCE_API
P033,巴音布鲁克草原,84.152246,43.038375,P028,石头城遗址,75.234894,37.78213,33,28,1247.44,15.598,935.9,AMAP_DISTANCE_API
P034,罗布人村寨,86.102565,41.051029,P028,石头城遗址,75.234894,37.78213,34,28,1383.987,16.648,998.9,AMAP_DISTANCE_API
P035,江布拉克草原,89.725973,43.648226,P028,石头城遗址,75.234894,37.78213,35,28,1842.026,20.93,1255.8,AMAP_DISTANCE_API
P036,北庭故城遗址,89.206249,44.06673,P028,石头城遗址,75.234894,37.78213,36,28,1781.4,20.131,1207.8,AMAP_DISTANCE_API
P037,和田博物馆,79.927167,37.091873,P028,石头城遗址,75.234894,37.78213,37,28,771.196,9.818,589.0,AMAP_DISTANCE_API
P038,尼雅遗址,82.721398,37.977215,P028,石头城遗址,75.234894,37.78213,38,28,1137.125,14.169,850.1,AMAP_DISTANCE_API
P039,千里葡萄长廊,79.833641,37.127514,P028,石头城遗址,75.234894,37.78213,39,28,767.362,9.793,587.5,AMAP_DISTANCE_API
P040,奥依塔克冰川,75.340867,38.941664,P028,石头城遗址,75.234894,37.78213,40,28,219.862,3.867,232.0,AMAP_DISTANCE_API
P001,天山天池,88.067381,44.102919,P029,天山神秘大峡谷,83.065893,42.122058,1,29,658.752,10.131,607.9,AMAP_DISTANCE_API
P002,达坂城古镇,88.338318,43.326289,P029,天山神秘大峡谷,83.065893,42.122058,2,29,652.46,9.833,590.0,AMAP_DISTANCE_API
P003,火焰山,89.513296,42.918783,P029,天山神秘大峡谷,83.065893,42.122058,3,29,732.218,9.851,591.1,AMAP_DISTANCE_API
P004,葡萄沟,89.24417,43.000687,P029,天山神秘大峡谷,83.065893,42.122058,4,29,713.209,9.664,579.8,AMAP_DISTANCE_API
P005,坎儿井民俗园,89.148541,42.95264,P029,天山神秘大峡谷,83.065893,42.122058,5,29,700.659,9.266,556.0,AMAP_DISTANCE_API
P006,交河故城,89.065435,42.953881,P029,天山神秘大峡谷,83.065893,42.122058,6,29,707.676,9.447,566.8,AMAP_DISTANCE_API
P007,楼兰古城,75.993543,39.463205,P029,天山神秘大峡谷,83.065893,42.122058,7,29,759.171,8.479,508.7,AMAP_DISTANCE_API
P008,赛里木湖,81.386542,44.617077,P029,天山神秘大峡谷,83.065893,42.122058,8,29,662.641,9.643,578.5,AMAP_DISTANCE_API
P009,那拉提草原,84.020007,43.266978,P029,天山神秘大峡谷,83.065893,42.122058,9,29,283.025,5.558,333.5,AMAP_DISTANCE_API
P010,喀拉峻大草原,82.088099,43.065713,P029,天山神秘大峡谷,83.065893,42.122058,10,29,551.506,9.143,548.6,AMAP_DISTANCE_API
P011,高昌故城,89.528941,42.852645,P029,天山神秘大峡谷,83.065893,42.122058,11,29,737.793,10.339,620.3,AMAP_DISTANCE_API
P012,苏公塔,89.206429,42.935833,P029,天山神秘大峡谷,83.065893,42.122058,12,29,704.517,9.382,562.9,AMAP_DISTANCE_API
P013,吐峪沟麻扎村,89.69288,42.856627,P029,天山神秘大峡谷,83.065893,42.122058,13,29,751.391,10.274,616.5,AMAP_DISTANCE_API
P014,霍城薰衣草花田,80.917837,44.294346,P029,天山神秘大峡谷,83.065893,42.122058,14,29,597.99,8.665,519.9,AMAP_DISTANCE_API
P015,昭苏草原,81.422775,42.842975,P029,天山神秘大峡谷,83.065893,42.122058,15,29,590.041,11.308,678.5,AMAP_DISTANCE_API
P016,夏塔古道,80.668138,42.597704,P029,天山神秘大峡谷,83.065893,42.122058,16,29,659.015,10.541,632.4,AMAP_DISTANCE_API
P017,果子沟大桥,81.140191,44.475984,P029,天山神秘大峡谷,83.065893,42.122058,17,29,699.009,10.051,603.1,AMAP_DISTANCE_API
P018,喀纳斯湖,87.055797,48.82663,P029,天山神秘大峡谷,83.065893,42.122058,18,29,1098.824,17.248,1034.9,AMAP_DISTANCE_API
P019,禾木村,87.452753,48.576964,P029,天山神秘大峡谷,83.065893,42.122058,19,29,1081.888,16.59,995.4,AMAP_DISTANCE_API
P020,白哈巴村,86.783604,48.699657,P029,天山神秘大峡谷,83.065893,42.122058,20,29,1069.735,16.582,994.9,AMAP_DISTANCE_API
P021,可可托海,89.884211,47.222081,P029,天山神秘大峡谷,83.065893,42.122058,21,29,1114.869,14.865,891.9,AMAP_DISTANCE_API
P022,五彩滩,86.680702,47.837537,P029,天山神秘大峡谷,83.065893,42.122058,22,29,950.278,14.398,863.9,AMAP_DISTANCE_API
P023,世界魔鬼城,85.733205,46.135149,P029,天山神秘大峡谷,83.065893,42.122058,23,29,715.433,11.787,707.2,AMAP_DISTANCE_API
P024,喀什古城,75.994657,39.475323,P029,天山神秘大峡谷,83.065893,42.122058,24,29,757.911,8.428,505.7,AMAP_DISTANCE_API
P025,艾提尕尔清真寺,75.987867,39.472577,P029,天山神秘大峡谷,83.065893,42.122058,25,29,757.291,8.402,504.1,AMAP_DISTANCE_API
P026,香妃园,76.026973,39.488614,P029,天山神秘大峡谷,83.065893,42.122058,26,29,756.727,8.306,498.4,AMAP_DISTANCE_API
P027,帕米尔高原白沙湖,75.049369,38.443069,P029,天山神秘大峡谷,83.065893,42.122058,27,29,941.493,11.155,669.3,AMAP_DISTANCE_API
P028,石头城遗址,75.234894,37.78213,P029,天山神秘大峡谷,83.065893,42.122058,28,29,1041.44,12.545,752.7,AMAP_DISTANCE_API
P029,天山神秘大峡谷,83.065893,42.122058,P029,天山神秘大峡谷,83.065893,42.122058,29,29,0.001,0.0,0.0,AMAP_DISTANCE_API
P030,库车王府,82.920907,41.718795,P029,天山神秘大峡谷,83.065893,42.122058,30,29,66.548,1.317,79.0,AMAP_DISTANCE_API
P031,克孜尔石窟,82.506888,41.779043,P029,天山神秘大峡谷,83.065893,42.122058,31,29,84.547,1.523,91.4,AMAP_DISTANCE_API
P032,博斯腾湖,87.132144,41.984799,P029,天山神秘大峡谷,83.065893,42.122058,32,29,447.019,6.133,368.0,AMAP_DISTANCE_API
