scenario_id,trial,external_multicity_premium_yuan_for_two,open_gateway_effective_cost_yuan_for_two,rooted_effective_cost_yuan_for_two,open_gateway_savings_yuan_for_two,chosen_policy
optimistic_multicity,393,750.33,3743.02,4340.68,597.66,open_gateway
optimistic_multicity,394,328.14,3320.83,4340.68,1019.85,open_gateway
optimistic_multicity,395,774.22,3766.91,4340.68,573.77,open_gateway
optimistic_multicity,396,345.86,3338.55,4340.68,1002.13,open_gateway
optimistic_multicity,397,878.73,3871.42,4340.68,469.26,open_gateway
optimistic_multicity,398,901.07,3893.76,4340.68,446.92,open_gateway
optimistic_multicity,399,319.71,3312.4,4340.68,1028.28,open_gateway
optimistic_multicity,400,357.94,3350.63,4340.68,990.05,open_gateway
optimistic_multicity,401,458.75,3451.44,4340.68,889.24,open_gateway
optimistic_multicity,402,954.27,3946.96,4340.68,393.72,open_gateway
optimistic_multicity,403,348.29,3340.98,4340.68,999.7,open_gateway
optimistic_multicity,404,216.18,3208.87,4340.68,1131.81,open_gateway
optimistic_multicity,405,163.08,3155.77,4340.68,1184.91,open_gateway
optimistic_multicity,406,695.04,3687.73,4340.68,652.95,open_gateway
optimistic_multicity,407,565.66,3558.35,4340.68,782.33,open_gateway
optimistic_multicity,408,1248.98,4241.67,4340.68,99.01,open_gateway
optimistic_multicity,409,537.68,3530.37,4340.68,810.31,open_gateway
optimistic_multicity,410,725.08,3717.77,4340.68,622.91,open_gateway
optimistic_multicity,411,1038.95,4031.64,4340.68,309.04,open_gateway
optimistic_multicity,412,781.82,3774.51,4340.68,566.17,open_gateway
optimistic_multicity,413,771.64,3764.33,4340.68,576.35,open_gateway
optimistic_multicity,414,772.79,3765.48,4340.68,575.2,open_gateway
optimistic_multicity,415,410.64,3403.33,4340.68,937.35,open_gateway
optimistic_multicity,416,993.99,3986.68,4340.68,354.0,open_gateway
optimistic_multicity,417,414.47,3407.16,4340.68,933.52,open_gateway
optimistic_multicity,418,270.35,3263.04,4340.68,1077.64,open_gateway
optimistic_multicity,419,474.49,3467.18,4340.68,873.5,open_gateway
optimistic_multicity,420,941.4,3934.09,4340.68,406.59,open_gateway
optimistic_multicity,421,813.09,3805.78,4340.68,534.9,open_gateway
optimistic_multicity,422,289.56,3282.25,4340.68,1058.43,open_gateway
optimistic_multicity,423,1090.44,4083.13,4340.68,257.55,open_gateway
optimistic_multicity,424,642.57,3635.26,4340.68,705.42,open_gateway
optimistic_multicity,425,863.42,3856.11,4340.68,484.57,open_gateway
optimistic_multicity,426,390.1,3382.79,4340.68,957.89,open_gateway
optimistic_multicity,427,1180.05,4172.74,4340.68,167.94,open_gateway
optimistic_multicity,428,1242.68,4235.37,4340.68,105.31,open_gateway
optimistic_multicity,429,717.34,3710.03,4340.68,630.65,open_gateway
optimistic_multicity,430,641.22,3633.91,4340.68,706.77,open_gateway
optimistic_multicity,431,971.2,3963.89,4340.68,376.79,open_gateway
optimistic_multicity,432,456.9,3449.59,4340.68,891.09,open_gateway
optimistic_multicity,433,484.99,3477.68,4340.68,863.0,open_gateway
optimistic_multicity,434,557.97,3550.66,4340.68,790.02,open_gateway
optimistic_multicity,435,939.63,3932.32,4340.68,408.36,open_gateway
optimistic_multicity,436,534.39,3527.08,4340.68,813.6,open_gateway
optimistic_multicity,437,988.91,3981.6,4340.68,359.08,open_gateway
optimistic_multicity,438,59.4,3052.09,4340.68,1288.59,open_gateway
optimistic_multicity,439,649.44,3642.13,4340.68,698.55,open_gateway
optimistic_multicity,440,791.84,3784.53,4340.68,556.15,open_gateway
optimistic_multicity,441,328.29,3320.98,4340.68,1019.7,open_gateway
optimistic_multicity,442,452.47,3445.16,4340.68,895.52,open_gateway
optimistic_multicity,443,27.28,3019.97,4340.68,1320.71,open_gateway
optimistic_multicity,444,537.11,3529.8,4340.68,810.88,open_gateway
optimistic_multicity,445,541.79,3534.48,4340.68,806.2,open_gateway
optimistic_multicity,446,789.73,3782.42,4340.68,558.26,open_gateway
optimistic_multicity,447,627.24,3619.93,4340.68,720.75,open_gateway
optimistic_multicity,448,573.57,3566.26,4340.68,774.42,open_gateway
optimistic_multicity,449,567.57,3560.26,4340.68,780.42,open_gateway
optimistic_multicity,450,705.68,3698.37,4340.68,642.31,open_gateway
optimistic_multicity,451,754.45,3747.14,4340.68,593.54,open_gateway
optimistic_multicity,452,580.62,3573.31,4340.68,767.37,open_gateway
optimistic_multicity,453,473.88,3466.57,4340.68,874.11,open_gateway
optimistic_multicity,454,1247.24,4239.93,4340.68,100.75,open_gateway
optimistic_multicity,455,503.21,3495.9,4340.68,844.78,open_gateway
optimistic_multicity,456,656.38,3649.07,4340.68,691.61,open_gateway
optimistic_multicity,457,540.4,3533.09,4340.68,807.59,open_gateway
optimistic_multicity,458,268.57,3261.26,4340.68,1079.42,open_gateway
optimistic_multicity,459,545.68,3538.37,4340.68,802.31,open_gateway
optimistic_multicity,460,483.8,3476.49,4340.68,864.19,open_gateway
optimistic_multicity,461,329.34,3322.03,4340.68,1018.65,open_gateway
optimistic_multicity,462,99.66,3092.35,4340.68,1248.33,open_gateway
optimistic_multicity,463,701.37,3694.06,4340.68,646.62,open_gateway
optimistic_multicity,464,931.11,3923.8,4340.68,416.88,open_gateway
optimistic_multicity,465,1306.17,4298.86,4340.68,41.82,open_gateway
optimistic_multicity,466,743.2,3735.89,4340.68,604.79,open_gateway
optimistic_multicity,467,569.02,3561.71,4340.68,778.97,open_gateway
optimistic_multicity,468,218.32,3211.01,4340.68,1129.67,open_gateway
optimistic_multicity,469,1143.22,4135.91,4340.68,204.77,open_gateway
optimistic_multicity,470,503.76,3496.45,4340.68,844.23,open_gateway
optimistic_multicity,471,47.55,3040.24,4340.68,1300.44,open_gateway
optimistic_multicity,472,579.65,3572.34,4340.68,768.34,open_gateway
optimistic_multicity,473,563.51,3556.2,4340.68,784.48,open_gateway
optimistic_multicity,474,788.86,3781.55,4340.68,559.13,open_gateway
optimistic_multicity,475,464.69,3457.38,4340.68,883.3,open_gateway
optimistic_multicity,476,606.28,3598.97,4340.68,741.71,open_gateway
optimistic_multicity,477,246.71,3239.4,4340.68,1101.28,open_gateway
optimistic_multicity,478,597.24,3589.93,4340.68,750.75,open_gateway
optimistic_multicity,479,512.93,3505.62,4340.68,835.06,open_gateway
optimistic_multicity,480,541.88,3534.57,4340.68,806.11,open_gateway
optimistic_multicity,481,687.54,3680.23,4340.68,660.45,open_gateway
optimistic_multicity,482,927.42,3920.11,4340.68,420.57,open_gateway
optimistic_multicity,483,1030.51,4023.2,4340.68,317.48,open_gateway
optimistic_multicity,484,981.23,3973.92,4340.68,366.76,open_gateway
optimistic_multicity,485,721.96,3714.65,4340.68,626.03,open_gateway
optimistic_multicity,486,1148.86,4141.55,4340.68,199.13,open_gateway
optimistic_multicity,487,462.15,3454.84,4340.68,885.84,open_gateway
optimistic_multicity,488,289.33,3282.02,4340.68,1058.66,open_gateway
optimistic_multicity,489,946.47,3939.16,4340.68,401.52,open_gateway
optimistic_multicity,490,909.52,3902.21,4340.68,438.47,open_gateway
optimistic_multicity,491,307.3,3299.99,4340.68,1040.69,open_gateway
optimistic_multicity,492,865.07,3857.76,4340.68,482.92,open_gateway
optimistic_multicity,493,446.18,3438.87,4340.68,901.81,open_gateway
optimistic_multicity,494,349.55,3342.24,4340.68,998.44,open_gateway
optimistic_multicity,495,687.22,3679.91,4340.68,660.77,open_gateway
optimistic_multicity,496,553.32,3546.01,4340.68,794.67,open_gateway
optimistic_multicity,497,707.84,3700.53,4340.68,640.15,open_gateway
optimistic_multicity,498,534.97,3527.66,4340.68,813.02,open_gateway
optimistic_multicity,499,612.35,3605.04,4340.68,735.64,open_gateway
optimistic_multicity,500,401.95,3394.64,4340.68,946.04,open_gateway
optimistic_multicity,501,612.56,3605.25,4340.68,735.43,open_gateway
optimistic_multicity,502,249.06,3241.75,4340.68,1098.93,open_gateway
optimistic_multicity,503,229.05,3221.74,4340.68,1118.94,open_gateway
optimistic_multicity,504,389.96,3382.65,4340.68,958.03,open_gateway
optimistic_multicity,505,400.76,3393.45,4340.68,947.23,open_gateway
optimistic_multicity,506,412.96,3405.65,4340.68,935.03,open_gateway
optimistic_multicity,507,1092.18,4084.87,4340.68,255.81,open_gateway
optimistic_multicity,508,194.48,3187.17,4340.68,1153.51,open_gateway
optimistic_multicity,509,1235.19,4227.88,4340.68,112.8,open_gateway
optimistic_multicity,510,434.44,3427.13,4340.68,913.55,open_gateway
optimistic_multicity,511,889.39,3882.08,4340.68,458.6,open_gateway
optimistic_multicity,512,696.65,3689.34,4340.68,651.34,open_gateway
optimistic_multicity,513,838.79,3831.48,4340.68,509.2,open_gateway
optimistic_multicity,514,717.42,3710.11,4340.68,630.57,open_gateway
optimistic_multicity,515,443.03,3435.72,4340.68,904.96,open_gateway
optimistic_multicity,516,225.96,3218.65,4340.68,1122.03,open_gateway
optimistic_multicity,517,584.04,3576.73,4340.68,763.95,open_gateway
optimistic_multicity,518,398.93,3391.62,4340.68,949.06,open_gateway
optimistic_multicity,519,956.53,3949.22,4340.68,391.46,open_gateway
optimistic_multicity,520,401.69,3394.38,4340.68,946.3,open_gateway
optimistic_multicity,521,1256.27,4248.96,4340.68,91.72,open_gateway
optimistic_multicity,522,630.87,3623.56,4340.68,717.12,open_gateway
optimistic_multicity,523,1075.13,4067.82,4340.68,272.86,open_gateway
optimistic_multicity,524,607.52,3600.21,4340.68,740.47,open_gateway
optimistic_multicity,525,1129.15,4121.84,4340.68,218.84,open_gateway
optimistic_multicity,526,199.29,3191.98,4340.68,1148.7,open_gateway
optimistic_multicity,527,165.33,3158.02,4340.68,1182.66,open_gateway
optimistic_multicity,528,1124.79,4117.48,4340.68,223.2,open_gateway
optimistic_multicity,529,435.95,3428.64,4340.68,912.04,open_gateway
optimistic_multicity,530,574.05,3566.74,4340.68,773.94,open_gateway
optimistic_multicity,531,286.28,3278.97,4340.68,1061.71,open_gateway
optimistic_multicity,532,965.98,3958.67,4340.68,382.01,open_gateway
optimistic_multicity,533,468.71,3461.4,4340.68,879.28,open_gateway
optimistic_multicity,534,974.15,3966.84,4340.68,373.84,open_gateway
optimistic_multicity,535,959.29,3951.98,4340.68,388.7,open_gateway
optimistic_multicity,536,309.12,3301.81,4340.68,1038.87,open_gateway
optimistic_multicity,537,527.45,3520.14,4340.68,820.54,open_gateway
optimistic_multicity,538,672.15,3664.84,4340.68,675.84,open_gateway
optimistic_multicity,539,367.54,3360.23,4340.68,980.45,open_gateway
optimistic_multicity,540,1078.79,4071.48,4340.68,269.2,open_gateway
optimistic_multicity,541,83.74,3076.43,4340.68,1264.25,open_gateway
optimistic_multicity,542,948.29,3940.98,4340.68,399.7,open_gateway
optimistic_multicity,543,1404.23,4396.92,4340.68,-56.24,urumqi_rooted
optimistic_multicity,544,1035.83,4028.52,4340.68,312.16,open_gateway
optimistic_multicity,545,600.17,3592.86,4340.68,747.82,open_gateway
optimistic_multicity,546,492.73,3485.42,4340.68,855.26,open_gateway
optimistic_multicity,547,883.81,3876.5,4340.68,464.18,open_gateway
optimistic_multicity,548,95.5,3088.19,4340.68,1252.49,open_gateway
optimistic_multicity,549,817.03,3809.72,4340.68,530.96,open_gateway
optimistic_multicity,550,928.52,3921.21,4340.68,419.47,open_gateway
optimistic_multicity,551,462.36,3455.05,4340.68,885.63,open_gateway
optimistic_multicity,552,273.62,3266.31,4340.68,1074.37,open_gateway
optimistic_multicity,553,447.47,3440.16,4340.68,900.52,open_gateway
optimistic_multicity,554,1465.4,4458.09,4340.68,-117.41,urumqi_rooted
optimistic_multicity,555,439.66,3432.35,4340.68,908.33,open_gateway
optimistic_multicity,556,1002.76,3995.45,4340.68,345.23,open_gateway
optimistic_multicity,557,533.6,3526.29,4340.68,814.39,open_gateway
optimistic_multicity,558,401.72,3394.41,4340.68,946.27,open_gateway
optimistic_multicity,559,809.44,3802.13,4340.68,538.55,open_gateway
optimistic_multicity,560,715.5,3708.19,4340.68,632.49,open_gateway
optimistic_multicity,561,1145.47,4138.16,4340.68,202.52,open_gateway
optimistic_multicity,562,868.88,3861.57,4340.68,479.11,open_gateway
optimistic_multicity,563,892.27,3884.96,4340.68,455.72,open_gateway
optimistic_multicity,564,251.41,3244.1,4340.68,1096.58,open_gateway
optimistic_multicity,565,199.14,3191.83,4340.68,1148.85,open_gateway
optimistic_multicity,566,1078.72,4071.41,4340.68,269.27,open_gateway
optimistic_multicity,567,756.42,3749.11,4340.68,591.57,open_gateway
optimistic_multicity,568,437.92,3430.61,4340.68,910.07,open_gateway
optimistic_multicity,569,386.59,3379.28,4340.68,961.4,open_gateway
optimistic_multicity,570,1143.68,4136.37,4340.68,204.31,open_gateway
optimistic_multicity,571,826.92,3819.61,4340.68,521.07,open_gateway
optimistic_multicity,572,439.95,3432.64,4340.68,908.04,open_gateway
optimistic_multicity,573,1118.7,4111.39,4340.68,229.29,open_gateway
optimistic_multicity,574,1099.19,4091.88,4340.68,248.8,open_gateway
optimistic_multicity,575,201.93,3194.62,4340.68,1146.06,open_gateway
optimistic_multicity,576,535.45,3528.14,4340.68,812.54,open_gateway
optimistic_multicity,577,373.04,3365.73,4340.68,974.95,open_gateway
optimistic_multicity,578,997.61,3990.3,4340.68,350.38,open_gateway
optimistic_multicity,579,541.92,3534.61,4340.68,806.07,open_gateway
optimistic_multicity,580,618.33,3611.02,4340.68,729.66,open_gateway
optimistic_multicity,581,620.67,3613.36,4340.68,727.32,open_gateway
optimistic_multicity,582,599.48,3592.17,4340.68,748.51,open_gateway
optimistic_multicity,583,1177.78,4170.47,4340.68,170.21,open_gateway
optimistic_multicity,584,801.95,3794.64,4340.68,546.04,open_gateway
optimistic_multicity,585,380.67,3373.36,4340.68,967.32,open_gateway
optimistic_multicity,586,810.31,3803.0,4340.68,537.68,open_gateway
optimistic_multicity,587,492.87,3485.56,4340.68,855.12,open_gateway
optimistic_multicity,588,1125.54,4118.23,4340.68,222.45,open_gateway
optimistic_multicity,589,927.37,3920.06,4340.68,420.62,open_gateway
optimistic_multicity,590,1259.08,4251.77,4340.68,88.91,open_gateway
optimistic_multicity,591,439.96,3432.65,4340.68,908.03,open_gateway
optimistic_multicity,592,748.37,3741.06,4340.68,599.62,open_gateway
optimistic_multicity,593,315.94,3308.63,4340.68,1032.05,open_gateway
optimistic_multicity,594,505.91,3498.6,4340.68,842.08,open_gateway
optimistic_multicity,595,863.39,3856.08,4340.68,484.6,open_gateway
optimistic_multicity,596,1344.64,4337.33,4340.68,3.35,open_gateway
optimistic_multicity,597,284.38,3277.07,4340.68,1063.61,open_gateway
optimistic_multicity,598,229.17,3221.86,4340.68,1118.82,open_gateway
optimistic_multicity,599,423.57,3416.26,4340.68,924.42,open_gateway
optimistic_multicity,600,897.35,3890.04,4340.68,450.64,open_gateway
optimistic_multicity,601,546.79,3539.48,4340.68,801.2,open_gateway
optimistic_multicity,602,1451.74,4444.43,4340.68,-103.75,urumqi_rooted
optimistic_multicity,603,924.34,3917.03,4340.68,423.65,open_gateway
optimistic_multicity,604,231.72,3224.41,4340.68,1116.27,open_gateway
optimistic_multicity,605,1135.22,4127.91,4340.68,212.77,open_gateway
optimistic_multicity,606,956.26,3948.95,4340.68,391.73,open_gateway
optimistic_multicity,607,737.46,3730.15,4340.68,610.53,open_gateway
optimistic_multicity,608,455.8,3448.49,4340.68,892.19,open_gateway
optimistic_multicity,609,555.42,3548.11,4340.68,792.57,open_gateway
optimistic_multicity,610,595.06,3587.75,4340.68,752.93,open_gateway
optimistic_multicity,611,388.72,3381.41,4340.68,959.27,open_gateway
optimistic_multicity,612,499.35,3492.04,4340.68,848.64,open_gateway
optimistic_multicity,613,195.36,3188.05,4340.68,1152.63,open_gateway
optimistic_multicity,614,367.91,3360.6,4340.68,980.08,open_gateway
optimistic_multicity,615,234.05,3226.74,4340.68,1113.94,open_gateway
optimistic_multicity,616,492.18,3484.87,4340.68,855.81,open_gateway
optimistic_multicity,617,379.11,3371.8,4340.68,968.88,open_gateway
optimistic_multicity,618,231.79,3224.48,4340.68,1116.2,open_gateway
optimistic_multicity,619,524.7,3517.39,4340.68,823.29,open_gateway
optimistic_multicity,620,163.29,3155.98,4340.68,1184.7,open_gateway
optimistic_multicity,621,233.57,3226.26,4340.68,1114.42,open_gateway
optimistic_multicity,622,98.73,3091.42,4340.68,1249.26,open_gateway
optimistic_multicity,623,153.69,3146.38,4340.68,1194.3,open_gateway
optimistic_multicity,624,617.52,3610.21,4340.68,730.47,open_gateway
optimistic_multicity,625,331.28,3323.97,4340.68,1016.71,open_gateway
optimistic_multicity,626,279.1,3271.79,4340.68,1068.89,open_gateway
optimistic_multicity,627,605.97,3598.66,4340.68,742.02,open_gateway
optimistic_multicity,628,1188.43,4181.12,4340.68,159.56,open_gateway
optimistic_multicity,629,702.32,3695.01,4340.68,645.67,open_gateway
optimistic_multicity,630,526.57,3519.26,4340.68,821.42,open_gateway
optimistic_multicity,631,949.19,3941.88,4340.68,398.8,open_gateway
optimistic_multicity,632,1012.84,4005.53,4340.68,335.15,open_gateway
optimistic_multicity,633,884.41,3877.1,4340.68,463.58,open_gateway
optimistic_multicity,634,242.97,3235.66,4340.68,1105.02,open_gateway
optimistic_multicity,635,1214.05,4206.74,4340.68,133.94,open_gateway
optimistic_multicity,636,418.65,3411.34,4340.68,929.34,open_gateway
optimistic_multicity,637,335.22,3327.91,4340.68,1012.77,open_gateway
optimistic_multicity,638,1190.27,4182.96,4340.68,157.72,open_gateway
optimistic_multicity,639,949.69,3942.38,4340.68,398.3,open_gateway
optimistic_multicity,640,866.39,3859.08,4340.68,481.6,open_gateway
optimistic_multicity,641,177.8,3170.49,4340.68,1170.19,open_gateway
optimistic_multicity,642,965.82,3958.51,4340.68,382.17,open_gateway
optimistic_multicity,643,636.04,3628.73,4340.68,711.95,open_gateway
optimistic_multicity,644,439.14,3431.83,4340.68,908.85,open_gateway
optimistic_multicity,645,903.46,3896.15,4340.68,444.53,open_gateway
optimistic_multicity,646,585.03,3577.72,4340.68,762.96,open_gateway
optimistic_multicity,647,592.1,3584.79,4340.68,755.89,open_gateway
optimistic_multicity,648,1026.42,4019.11,4340.68,321.57,open_gateway
optimistic_multicity,649,479.86,3472.55,4340.68,868.13,open_gateway
optimistic_multicity,650,373.34,3366.03,4340.68,974.65,open_gateway
optimistic_multicity,651,1035.77,4028.46,4340.68,312.22,open_gateway
optimistic_multicity,652,308.24,3300.93,4340.68,1039.75,open_gateway
optimistic_multicity,653,1109.11,4101.8,4340.68,238.88,open_gateway
optimistic_multicity,654,477.09,3469.78,4340.68,870.9,open_gateway
optimistic_multicity,655,917.49,3910.18,4340.68,430.5,open_gateway
optimistic_multicity,656,1137.21,4129.9,4340.68,210.78,open_gateway
optimistic_multicity,657,609.46,3602.15,4340.68,738.53,open_gateway
optimistic_multicity,658,975.27,3967.96,4340.68,372.72,open_gateway
optimistic_multicity,659,721.73,3714.42,4340.68,626.26,open_gateway
optimistic_multicity,660,190.93,3183.62,4340.68,1157.06,open_gateway
optimistic_multicity,661,976.57,3969.26,4340.68,371.42,open_gateway
